2.264681180676564320e-01;-1.265884546491295115e+00;0.000000000000000000e+00
1.723105394857808337e+00;9.181297488236168647e-01;1.000000000000000000e+00
-1.597608565878666231e-01;-8.526926527830686053e-01;0.000000000000000000e+00
-1.408108078242325201e+00;7.688251149626610381e-01;1.000000000000000000e+00
-7.666921024751172098e-01;-9.394976724696708636e-01;0.000000000000000000e+00
1.266279281192045185e-02;7.375753078754841985e-01;1.000000000000000000e+00
-1.404659605254329424e+00;1.404237859068589334e+00;1.000000000000000000e+00
-1.611567984534074016e+00;8.556301346492632964e-01;1.000000000000000000e+00
2.990515775189915917e-02;-1.418661381139715072e+00;0.000000000000000000e+00
9.506474455467621709e-01;1.723680331515285546e+00;1.000000000000000000e+00
-5.046081553874408598e-01;4.181328354287879856e-01;1.000000000000000000e+00
1.464469920758127763e+00;-1.147829719717516239e+00;0.000000000000000000e+00
-4.735718984954791488e-01;1.414654461430981502e+00;1.000000000000000000e+00
-5.184020473394237438e-01;-1.637410030749952838e+00;0.000000000000000000e+00
-6.322016559432832583e-01;-1.547132810275886339e+00;0.000000000000000000e+00
-6.735833317992321323e-01;-1.161718522867372538e+00;0.000000000000000000e+00
-1.770032215278453391e-01;6.889644968509869294e-01;1.000000000000000000e+00
-1.635707295450044008e+00;1.102156390559213550e+00;1.000000000000000000e+00
-7.184134806431767828e-01;1.681343787313736016e-01;1.000000000000000000e+00
1.554130218446017064e+00;6.924366976384510597e-01;1.000000000000000000e+00
-4.942627364234535858e-01;-1.543660609488422431e+00;0.000000000000000000e+00
-3.770146548315983503e-01;1.609097705528970579e+00;1.000000000000000000e+00
3.680210372789064627e-02;-1.186023928379621228e+00;0.000000000000000000e+00
-5.184020473394237438e-01;4.250772370037161907e-01;1.000000000000000000e+00
-4.977112094114493068e-01;1.785509810937658537e-01;1.000000000000000000e+00
1.016168432318681258e+00;4.285494377911802655e-01;1.000000000000000000e+00
-4.321902226395302193e-01;7.202143039381637690e-01;1.000000000000000000e+00
8.816779857868474179e-01;-6.825548141973282190e-01;0.000000000000000000e+00
1.457572974782136210e+00;1.643819713403611438e+00;1.000000000000000000e+00
-1.046018414502772220e+00;-1.307550955940864235e+00;0.000000000000000000e+00
1.747244705773778550e+00;-1.564493814213206990e+00;0.000000000000000000e+00
-7.804859944271002048e-01;1.122989595283998110e+00;1.000000000000000000e+00
7.230482283390432530e-01;1.695902725215572726e+00;1.000000000000000000e+00
-1.032224522550789336e+00;1.716065795188376764e-01;1.000000000000000000e+00
-6.320361292398586628e-02;9.869036298209180047e-02;1.000000000000000000e+00
-9.391157518749042588e-01;1.463265272455478883e+00;1.000000000000000000e+00
1.326531001238298035e+00;6.264648826766333611e-01;1.000000000000000000e+00
-1.483974483978231396e+00;3.382722173171139879e-01;1.000000000000000000e+00
9.127142426788090734e-01;1.588264500804186019e+00;1.000000000000000000e+00
2.195711720916649623e-01;3.382722173171139879e-01;1.000000000000000000e+00
-5.494383042313853993e-01;1.209794614970600257e+00;1.000000000000000000e+00
-6.322016559432832583e-01;8.729911385865837259e-01;1.000000000000000000e+00
1.509300069602072414e+00;-9.464420740445990132e-01;0.000000000000000000e+00
-5.632321961833683943e-01;-7.936652393961790564e-01;0.000000000000000000e+00
-8.389445085196031715e-02;-6.269996015979028003e-01;0.000000000000000000e+00
2.919891048395755195e-01;-3.672546772900767836e-02;0.000000000000000000e+00
-7.046195886911937878e-01;1.369515851193948475e+00;1.000000000000000000e+00
3.713039835634776020e-01;6.889644968509869294e-01;1.000000000000000000e+00
-2.770089381797218309e-01;-5.193613771865160933e-01;0.000000000000000000e+00
-1.528804632822176046e+00;-3.943621488378088458e-01;0.000000000000000000e+00
-8.908371300429639428e-01;-5.783887905734055312e-01;0.000000000000000000e+00
1.123071094946549220e+00;1.473011740065890696e-01;1.000000000000000000e+00
-3.494268709276324159e-01;-4.846393693118751789e-01;0.000000000000000000e+00
8.163225257183528982e-02;6.507702881888819402e-01;1.000000000000000000e+00
1.412742825938191560e+00;4.945212527529979640e-01;1.000000000000000000e+00
-1.604671038558082463e+00;6.716034929136664999e-01;1.000000000000000000e+00
9.471989725587665054e-01;-8.040818417585713362e-01;0.000000000000000000e+00
-1.149472604142644627e+00;-1.352689566177897484e+00;0.000000000000000000e+00
-1.142575658166653074e+00;3.938274299165394066e-01;1.000000000000000000e+00
7.092543363870602580e-01;-3.145015307261347925e-01;0.000000000000000000e+00
-1.594325619594095134e+00;-3.874177472628806407e-01;0.000000000000000000e+00
1.533439380518042627e+00;1.445904268518158453e+00;1.000000000000000000e+00
-1.049466887490767997e+00;1.518820485054904301e+00;1.000000000000000000e+00
-7.184134806431767828e-01;-6.825548141973282190e-01;0.000000000000000000e+00
-3.080451950716835419e-01;-1.418661381139715072e+00;0.000000000000000000e+00
9.816837024387239374e-01;1.046601177959788131e+00;1.000000000000000000e+00
-1.559840889714137813e+00;8.868799417364400250e-01;1.000000000000000000e+00
-1.273617631710491249e+00;1.924397842436222084e-01;1.000000000000000000e+00
-1.263272212746503920e+00;-2.068633063147480300e-01;0.000000000000000000e+00
-1.535701578798167599e+00;-8.665814559329250155e-01;0.000000000000000000e+00
6.851150254710900445e-01;-4.707505661620188242e-01;0.000000000000000000e+00
