-4.437809347684710248e-01;3.605901741047949360e-01;1.000000000000000000e+00
3.267537937592690511e-01;5.974864213543507052e-01;1.000000000000000000e+00
-1.639678726103379836e+00;-8.477511158227950538e-01;1.000000000000000000e+00
8.846069908834247597e-01;-4.728074151400449843e-01;0.000000000000000000e+00
2.326160667445677788e-01;-7.131122414867165915e-01;0.000000000000000000e+00
-3.426700427897177992e-01;7.474639016274506886e-01;1.000000000000000000e+00
-3.914821975380814445e-01;6.094164481942563327e-01;1.000000000000000000e+00
-1.238721740670392979e+00;6.827008987822483776e-01;1.000000000000000000e+00
1.489380871759444225e-01;1.553592858095363294e+00;1.000000000000000000e+00
1.187939666819684437e+00;3.895630964302801424e-01;0.000000000000000000e+00
1.690007544231424630e+00;8.020011671813052079e-01;0.000000000000000000e+00
1.048476367538645482e+00;1.640511625071819024e+00;1.000000000000000000e+00
1.351809043474905270e+00;3.946759650759540383e-01;0.000000000000000000e+00
1.369241955885035056e+00;1.427475431502074787e+00;1.000000000000000000e+00
1.498245507719996095e+00;1.078096074047693920e+00;0.000000000000000000e+00
-7.436270282227047668e-01;1.695048890625673543e+00;1.000000000000000000e+00
8.776338259193728897e-01;1.182057736509729118e+00;1.000000000000000000e+00
7.904692638687235151e-01;-1.507311171114723569e+00;0.000000000000000000e+00
-1.099258441389354024e+00;1.526324225318436145e+00;1.000000000000000000e+00
1.194912831783736529e+00;4.730732843096199791e-01;0.000000000000000000e+00
-3.252371303795879576e-01;3.179829353908460443e-01;1.000000000000000000e+00
1.637708807001035050e+00;-5.972205521847756549e-01;0.000000000000000000e+00
-1.712896958225925248e+00;1.708683207014137340e+00;1.000000000000000000e+00
1.477326012827840263e+00;-8.664983008569325795e-01;0.000000000000000000e+00
-5.169991668910164373e-01;1.156493393281359916e+00;1.000000000000000000e+00
1.041503202574593612e+00;1.193987763349634967e+00;1.000000000000000000e+00
-1.683409186884191611e-01;9.349357519688257234e-01;1.000000000000000000e+00
1.452919935453658384e+00;-5.137103643054359292e-01;0.000000000000000000e+00
2.884013864569833774e-01;-1.561848436668578088e+00;0.000000000000000000e+00
5.708145675010871667e-01;1.328626637685713208e+00;1.000000000000000000e+00
-4.681870121426528475e-01;6.915666130138464762e-02;1.000000000000000000e+00
-8.761171625396917406e-01;-1.570369884411368044e+00;0.000000000000000000e+00
1.662114884375216928e+00;-3.518028571924302073e-01;0.000000000000000000e+00
1.567977157360515683e+00;-1.466408221949332624e+00;0.000000000000000000e+00
8.357948361350612254e-01;-3.126041975755972646e-01;0.000000000000000000e+00
-1.284047312936730689e+00;-1.367559428132971266e+00;0.000000000000000000e+00
5.603548200550092506e-01;-1.427209562332499626e+00;0.000000000000000000e+00
1.501732090202022141e+00;1.678005995140094075e+00;1.000000000000000000e+00
1.404107780705294850e+00;-1.425505272783941679e+00;0.000000000000000000e+00
9.315276746352885162e-02;-1.447661036915195210e+00;0.000000000000000000e+00
-1.461863019520055262e+00;-1.147706076368995243e+00;1.000000000000000000e+00
1.977502419243080400e-01;-4.353130450717699884e-01;0.000000000000000000e+00
4.418110156661261834e-01;1.582565780420848611e+00;1.000000000000000000e+00
8.218485062069572633e-01;6.656580032966689098e-01;0.000000000000000000e+00
1.031043455128515696e+00;-2.120511142106779046e-01;0.000000000000000000e+00
8.427680010991130954e-01;1.059348889013556505e+00;1.000000000000000000e+00
-1.343319215131172140e+00;5.974864213543507052e-01;1.000000000000000000e+00
2.082099893703859561e-01;-9.346698827992507841e-01;0.000000000000000000e+00
-4.612138471786009219e-01;1.175240578315497331e+00;1.000000000000000000e+00
1.289050558798437773e+00;1.640511625071819024e+00;1.000000000000000000e+00
1.477326012827840263e+00;-8.664983008569325795e-01;0.000000000000000000e+00
-5.553515741933021665e-01;-9.176269873136712052e-01;0.000000000000000000e+00
-4.282394933548411275e-02;1.122407602310200758e+00;1.000000000000000000e+00
9.857178828621779854e-01;-1.584004200799831619e+00;0.000000000000000000e+00
-8.935500749498216377e-01;1.098547548630389503e+00;1.000000000000000000e+00
4.697036755223339966e-01;6.097948004740318985e-03;0.000000000000000000e+00
-6.878417085102891404e-01;8.463126954438120464e-01;1.000000000000000000e+00
-1.291020477900782559e+00;6.094164481942563327e-01;1.000000000000000000e+00
-9.737414720364190313e-01;-4.472430719116756714e-01;1.000000000000000000e+00
1.459893100417710476e+00;1.151380524635686076e+00;0.000000000000000000e+00
-4.925930895168346701e-01;-5.955162626362177081e-01;0.000000000000000000e+00
